Date,DJI
2002-05-07,9836.549805
2002-05-08,10141.83008
2002-05-09,10037.41992
2002-05-10,9939.919922
2002-05-13,10109.66016
2002-05-14,10298.13965
2002-05-15,10243.67969
2002-05-16,10289.20996
2002-05-17,10353.08008
2002-05-20,10229.5
2002-05-21,10105.70996
2002-05-22,10157.87988
2002-05-23,10216.08008
2002-05-24,10104.25977
2002-05-28,9981.580078
2002-05-29,9923.040039
2002-05-30,9911.69043
2002-05-31,9925.25
2002-06-03,9709.790039
2002-06-04,9687.839844
2002-06-05,9796.799805
2002-06-06,9624.639648
2002-06-07,9589.669922
2002-06-10,9645.400391
2002-06-11,9517.259766
2002-06-12,9617.709961
2002-06-13,9502.799805
2002-06-14,9474.209961
2002-06-17,9687.419922
2002-06-18,9706.120117
2002-06-19,9561.570313
2002-06-20,9431.769531
2002-06-21,9253.790039
2002-06-24,9281.820313
2002-06-25,9126.820313
2002-06-26,9120.110352
2002-06-27,9269.919922
2002-06-28,9243.259766
2002-07-01,9109.790039
2002-07-02,9007.75
2002-07-03,9054.969727
2002-07-05,9379.5
2002-07-08,9274.900391
2002-07-09,9096.089844
2002-07-10,8813.5
2002-07-11,8801.530273
2002-07-12,8684.530273
2002-07-15,8639.19043
2002-07-16,8473.110352
2002-07-17,8542.480469
2002-07-18,8409.490234
2002-07-19,8019.259766
2002-07-22,7784.580078
2002-07-23,7702.339844
2002-07-24,8191.290039
2002-07-25,8186.310059
2002-07-26,8264.389648
2002-07-29,8711.879883
2002-07-30,8680.030273
2002-07-31,8736.589844
2002-08-01,8506.620117
2002-08-02,8313.129883
2002-08-05,8043.629883
2002-08-06,8274.089844
2002-08-07,8456.150391
2002-08-08,8712.019531
2002-08-09,8745.450195
2002-08-12,8688.889648
2002-08-13,8482.389648
2002-08-14,8743.30957
2002-08-15,8818.139648
2002-08-16,8778.05957
2002-08-19,8990.790039
2002-08-20,8872.070313
2002-08-21,8957.230469
2002-08-22,9053.639648
2002-08-23,8872.959961
2002-08-26,8919.009766
2002-08-27,8824.410156
2002-08-28,8694.089844
2002-08-29,8670.990234
2002-08-30,8663.5
2002-09-03,8308.049805
2002-09-04,8425.120117
2002-09-05,8283.700195
2002-09-06,8427.200195
2002-09-09,8519.379883
2002-09-10,8602.610352
2002-09-11,8581.169922
2002-09-12,8379.410156
2002-09-13,8312.69043
2002-09-16,8380.179688
2002-09-17,8207.549805
2002-09-18,8172.450195
2002-09-19,7942.390137
2002-09-20,7986.02002
2002-09-23,7872.149902
2002-09-24,7683.129883
2002-09-25,7841.819824
2002-09-26,7997.120117
2002-09-27,7701.450195
2002-09-30,7591.930176
2002-10-01,7938.790039
2002-10-02,7755.609863
2002-10-03,7717.189941
2002-10-04,7528.399902
2002-10-07,7422.839844
2002-10-08,7501.490234
2002-10-09,7286.27002
2002-10-10,7533.950195
2002-10-11,7850.290039
2002-10-14,7877.399902
2002-10-15,8255.679688
2002-10-16,8036.029785
2002-10-17,8275.040039
2002-10-18,8322.400391
2002-10-21,8538.240234
2002-10-22,8450.160156
2002-10-23,8494.269531
2002-10-24,8317.339844
2002-10-25,8443.990234
2002-10-28,8368.040039
2002-10-29,8368.94043
2002-10-30,8427.410156
2002-10-31,8397.030273
2002-11-01,8517.639648
2002-11-04,8571.599609
2002-11-05,8678.269531
2002-11-06,8771.009766
2002-11-07,8586.240234
2002-11-08,8537.129883
2002-11-11,8358.950195
2002-11-12,8386
2002-11-13,8398.490234
2002-11-14,8542.129883
2002-11-15,8579.089844
2002-11-18,8486.570313
2002-11-19,8474.780273
2002-11-20,8623.009766
2002-11-21,8845.150391
2002-11-22,8804.839844
2002-11-25,8849.400391
2002-11-26,8676.419922
2002-11-27,8931.679688
2002-11-29,8896.089844
2002-12-02,8862.570313
2002-12-03,8742.929688
2002-12-04,8737.849609
2002-12-05,8623.280273
2002-12-06,8645.769531
2002-12-09,8473.410156
2002-12-10,8574.259766
2002-12-11,8589.139648
2002-12-12,8538.400391
2002-12-13,8433.709961
2002-12-16,8627.400391
2002-12-17,8535.389648
2002-12-18,8447.349609
2002-12-19,8364.799805
2002-12-20,8511.320313
2002-12-23,8493.290039
2002-12-24,8448.110352
2002-12-26,8432.610352
2002-12-27,8303.780273
2002-12-30,8332.849609
2002-12-31,8341.629883
2003-01-02,8607.519531
2003-01-03,8601.69043
2003-01-06,8773.570313
2003-01-07,8740.589844
2003-01-08,8595.30957
2003-01-09,8776.179688
2003-01-10,8784.889648
2003-01-13,8785.980469
2003-01-14,8842.620117
2003-01-15,8723.179688
2003-01-16,8697.870117
2003-01-17,8586.740234
2003-01-21,8442.900391
2003-01-22,8318.730469
2003-01-23,8369.469727
2003-01-24,8131.009766
2003-01-27,7989.560059
2003-01-28,8088.839844
2003-01-29,8110.709961
2003-01-30,7945.129883
2003-01-31,8053.810059
2003-02-03,8109.819824
2003-02-04,8013.290039
2003-02-05,7985.180176
2003-02-06,7929.299805
2003-02-07,7864.22998
2003-02-10,7920.109863
2003-02-11,7843.109863
2003-02-12,7758.169922
2003-02-13,7749.870117
2003-02-14,7908.799805
2003-02-18,8041.149902
2003-02-19,8000.600098
2003-02-20,7914.959961
2003-02-21,8018.109863
2003-02-24,7858.240234
2003-02-25,7909.5
2003-02-26,7806.97998
2003-02-27,7884.990234
2003-02-28,7891.080078
2003-03-03,7837.859863
2003-03-04,7704.870117
2003-03-05,7775.600098
2003-03-06,7673.990234
2003-03-07,7740.029785
2003-03-10,7568.180176
2003-03-11,7524.060059
2003-03-12,7552.069824
2003-03-13,7821.75
2003-03-14,7859.709961
2003-03-17,8141.919922
2003-03-18,8194.230469
2003-03-19,8265.450195
2003-03-20,8286.599609
2003-03-21,8521.969727
2003-03-24,8214.679688
2003-03-25,8280.230469
2003-03-26,8229.879883
2003-03-27,8201.450195
2003-03-28,8145.77002
2003-03-31,7992.129883
2003-04-01,8069.859863
2003-04-02,8285.05957
2003-04-03,8240.379883
2003-04-04,8277.150391
2003-04-07,8300.410156
2003-04-08,8298.919922
2003-04-09,8197.94043
2003-04-10,8221.330078
2003-04-11,8203.410156
2003-04-14,8351.099609
2003-04-15,8402.360352
2003-04-16,8257.610352
2003-04-17,8337.650391
2003-04-21,8328.900391
2003-04-22,8484.990234
2003-04-23,8515.660156
2003-04-24,8440.040039
2003-04-25,8306.349609
2003-04-28,8471.610352
2003-04-29,8502.990234
2003-04-30,8480.089844
2003-05-01,8454.25
2003-05-02,8582.679688
2003-05-05,8531.570313
2003-05-06,8588.360352
2003-05-07,8560.629883
2003-05-08,8491.219727
2003-05-09,8604.599609
2003-05-12,8726.730469
2003-05-13,8679.25
2003-05-14,8647.820313
2003-05-15,8713.139648
2003-05-16,8678.969727
2003-05-19,8493.389648
2003-05-20,8491.360352
2003-05-21,8516.429688
2003-05-22,8594.019531
2003-05-23,8601.379883
2003-05-27,8781.349609
2003-05-28,8793.120117
2003-05-29,8711.179688
2003-05-30,8850.259766
2003-06-02,8897.80957
2003-06-03,8922.950195
2003-06-04,9038.980469
2003-06-05,9041.299805
2003-06-06,9062.790039
2003-06-09,8980
2003-06-10,9054.889648
2003-06-11,9183.219727
2003-06-12,9196.549805
2003-06-13,9117.120117
2003-06-16,9318.959961
2003-06-17,9323.019531
2003-06-18,9293.799805
2003-06-19,9179.530273
2003-06-20,9200.75
2003-06-23,9072.950195
2003-06-24,9109.849609
2003-06-25,9011.530273
2003-06-26,9079.040039
2003-06-27,8989.049805
2003-06-30,8985.44043
2003-07-01,9040.950195
2003-07-02,9142.839844
2003-07-03,9070.209961
2003-07-07,9216.790039
2003-07-08,9223.089844
2003-07-09,9156.209961
2003-07-10,9036.040039
2003-07-11,9119.589844
2003-07-14,9177.150391
2003-07-15,9128.969727
2003-07-16,9094.589844
2003-07-17,9050.820313
2003-07-18,9188.150391
2003-07-21,9096.69043
2003-07-22,9158.450195
2003-07-23,9194.240234
2003-07-24,9112.509766
2003-07-25,9284.570313
2003-07-28,9266.509766
2003-07-29,9204.459961
2003-07-30,9200.049805
2003-07-31,9233.799805
2003-08-01,9153.969727
2003-08-04,9186.040039
2003-08-05,9036.320313
2003-08-06,9061.740234
2003-08-07,9126.450195
2003-08-08,9191.089844
2003-08-11,9217.349609
2003-08-12,9310.05957
2003-08-13,9271.759766
2003-08-14,9310.55957
2003-08-15,9321.69043
2003-08-18,9412.450195
2003-08-19,9428.900391
2003-08-20,9397.509766
2003-08-21,9423.679688
2003-08-22,9348.870117
2003-08-25,9317.639648
2003-08-26,9340.450195
2003-08-27,9333.790039
2003-08-28,9374.209961
2003-08-29,9415.820313
2003-09-02,9523.269531
2003-09-03,9568.459961
2003-09-04,9587.900391
2003-09-05,9503.339844
2003-09-08,9586.290039
2003-09-09,9507.200195
2003-09-10,9420.459961
2003-09-11,9459.759766
2003-09-12,9471.549805
2003-09-15,9448.80957
2003-09-16,9567.339844
2003-09-17,9545.650391
2003-09-18,9659.129883
2003-09-19,9644.820313
2003-09-22,9535.410156
2003-09-23,9576.040039
2003-09-24,9425.509766
2003-09-25,9343.959961
2003-09-26,9313.080078
2003-09-29,9380.240234
2003-09-30,9275.05957
2003-10-01,9469.200195
2003-10-02,9487.799805
2003-10-03,9572.30957
2003-10-06,9594.980469
2003-10-07,9654.610352
2003-10-08,9630.900391
2003-10-09,9680.009766
2003-10-10,9674.679688
2003-10-13,9764.379883
2003-10-14,9812.980469
2003-10-15,9803.049805
2003-10-16,9791.719727
2003-10-17,9721.790039
2003-10-20,9777.94043
2003-10-21,9747.639648
2003-10-22,9598.240234
2003-10-23,9613.129883
2003-10-24,9582.459961
2003-10-27,9608.160156
2003-10-28,9748.30957
2003-10-29,9774.530273
2003-10-30,9786.610352
2003-10-31,9801.120117
2003-11-03,9858.459961
2003-11-04,9838.830078
2003-11-05,9820.830078
2003-11-06,9856.969727
2003-11-07,9809.790039
2003-11-10,9756.530273
2003-11-11,9737.790039
2003-11-12,9848.830078
2003-11-13,9837.94043
2003-11-14,9768.679688
2003-11-17,9710.830078
2003-11-18,9624.160156
2003-11-19,9690.459961
2003-11-20,9619.419922
2003-11-21,9628.530273
2003-11-24,9747.790039
2003-11-25,9763.94043
2003-11-26,9779.570313
2003-11-28,9782.459961
2003-12-01,9899.049805
2003-12-02,9853.639648
2003-12-03,9873.419922
2003-12-04,9930.820313
2003-12-05,9862.679688
2003-12-08,9965.269531
2003-12-09,9923.419922
2003-12-10,9921.860352
2003-12-11,10008.16016
2003-12-12,10042.16016
2003-12-15,10022.82031
2003-12-16,10129.55957
2003-12-17,10145.25977
2003-12-18,10248.08008
2003-12-19,10278.21973
2003-12-22,10338
2003-12-23,10341.25977
2003-12-24,10305.19043
2003-12-26,10324.66992
2003-12-29,10450
2003-12-30,10425.04004
2003-12-31,10453.91992
2004-01-02,10409.84961
2004-01-05,10544.07031
2004-01-06,10538.66016
2004-01-07,10529.03027
2004-01-08,10592.44043
2004-01-09,10458.88965
2004-01-12,10485.17969
2004-01-13,10427.17969
2004-01-14,10538.37012
2004-01-15,10553.84961
2004-01-16,10600.50977
2004-01-20,10528.66016
2004-01-21,10623.62012
2004-01-22,10623.17969
2004-01-23,10568.29004
2004-01-26,10702.50977
2004-01-27,10609.91992
2004-01-28,10468.37012
2004-01-29,10510.29004
2004-01-30,10488.07031
2004-02-02,10499.17969
2004-02-03,10505.17969
2004-02-04,10470.74023
2004-02-05,10495.54981
2004-02-06,10593.03027
2004-02-09,10579.03027
2004-02-10,10613.84961
2004-02-11,10737.7002
2004-02-12,10694.07031
2004-02-13,10627.84961
2004-02-17,10714.87988
2004-02-18,10671.99023
2004-02-19,10664.73047
2004-02-20,10619.03027
2004-02-23,10609.62012
2004-02-24,10566.37012
2004-02-25,10601.62012
2004-02-26,10580.13965
2004-02-27,10583.91992
2004-03-01,10678.13965
2004-03-02,10591.48047
2004-03-03,10593.11035
2004-03-04,10588
2004-03-05,10595.54981
2004-03-08,10529.48047
2004-03-09,10456.95996
2004-03-10,10296.88965
2004-03-11,10128.37988
2004-03-12,10240.08008
2004-03-15,10102.88965
2004-03-16,10184.66992
2004-03-17,10300.29981
2004-03-18,10295.78027
2004-03-19,10186.59961
2004-03-22,10064.75
2004-03-23,10063.63965
2004-03-24,10048.23047
2004-03-25,10218.82031
2004-03-26,10212.96973
2004-03-29,10329.62988
2004-03-30,10381.7002
2004-03-31,10357.7002
2004-04-01,10373.33008
2004-04-02,10470.58984
2004-04-05,10558.37012
2004-04-06,10570.80957
2004-04-07,10480.15039
2004-04-08,10442.03027
2004-04-12,10515.55957
2004-04-13,10381.28027
2004-04-14,10377.9502
2004-04-15,10397.45996
2004-04-16,10451.96973
2004-04-19,10437.84961
2004-04-20,10314.5
2004-04-21,10317.26953
2004-04-22,10461.2002
2004-04-23,10472.83984
2004-04-26,10444.73047
2004-04-27,10478.16016
2004-04-28,10342.59961
2004-04-29,10272.26953
2004-04-30,10225.57031
2004-05-03,10314
2004-05-04,10317.2002
2004-05-05,10310.9502
2004-05-06,10241.25977
2004-05-07,10117.33984
2004-05-10,9990.019531
2004-05-11,10019.46973
2004-05-12,10045.16016
2004-05-13,10010.74023
2004-05-14,10012.87012
2004-05-17,9906.910156
2004-05-18,9968.509766
2004-05-19,9937.709961
2004-05-20,9937.639648
2004-05-21,9966.740234
2004-05-24,9958.429688
2004-05-25,10117.62012
2004-05-26,10109.88965
2004-05-27,10205.2002
2004-05-28,10188.4502
2004-06-01,10202.65039
2004-06-02,10262.96973
2004-06-03,10195.91016
2004-06-04,10242.82031
2004-06-07,10391.08008
2004-06-08,10432.51953
2004-06-09,10368.44043
2004-06-10,10410.09961
2004-06-14,10334.73047
2004-06-15,10380.42969
2004-06-16,10379.58008
2004-06-17,10377.51953
2004-06-18,10416.41016
2004-06-21,10371.46973
2004-06-22,10395.07031
2004-06-23,10479.57031
2004-06-24,10443.80957
2004-06-25,10371.83984
2004-06-28,10357.08984
2004-06-29,10413.42969
2004-06-30,10435.48047
2004-07-01,10334.16016
2004-07-02,10282.83008
2004-07-06,10219.33984
2004-07-07,10240.29004
2004-07-08,10171.55957
2004-07-09,10213.21973
2004-07-12,10238.21973
2004-07-13,10247.58984
2004-07-14,10208.79981
2004-07-15,10163.16016
2004-07-16,10139.78027
2004-07-19,10094.05957
2004-07-20,10149.07031
2004-07-21,10046.12988
2004-07-22,10050.33008
2004-07-23,9962.219727
2004-07-26,9961.919922
2004-07-27,10085.13965
2004-07-28,10117.07031
2004-07-29,10129.24023
2004-07-30,10139.70996
2004-08-02,10179.16016
2004-08-03,10120.24023
2004-08-04,10126.50977
2004-08-05,9963.030273
2004-08-06,9815.330078
2004-08-09,9814.660156
2004-08-10,9944.669922
2004-08-11,9938.320313
2004-08-12,9814.589844
2004-08-13,9825.349609
2004-08-16,9954.549805
2004-08-17,9972.830078
2004-08-18,10083.15039
2004-08-19,10040.82031
2004-08-20,10110.13965
2004-08-23,10073.04981
2004-08-24,10098.62988
2004-08-25,10181.74023
2004-08-26,10173.41016
2004-08-27,10195.00977
2004-08-30,10122.51953
2004-08-31,10173.91992
2004-09-01,10168.45996
2004-09-02,10290.28027
2004-09-03,10260.2002
2004-09-07,10342.79004
2004-09-08,10313.36035
2004-09-09,10289.09961
2004-09-10,10313.07031
2004-09-13,10314.75977
2004-09-14,10318.16016
2004-09-15,10231.36035
2004-09-16,10244.49023
2004-09-17,10284.45996
2004-09-20,10204.88965
2004-09-21,10244.92969
2004-09-22,10109.17969
2004-09-23,10038.90039
2004-09-24,10047.24023
2004-09-27,9988.540039
2004-09-28,10077.40039
2004-09-29,10136.24023
2004-09-30,10080.26953
2004-10-01,10192.65039
2004-10-04,10216.54004
2004-10-05,10177.67969
2004-10-06,10239.91992
2004-10-07,10125.40039
2004-10-08,10055.2002
2004-10-11,10081.96973
2004-10-12,10077.17969
2004-10-13,10002.33008
2004-10-14,9894.450195
2004-10-15,9933.379883
2004-10-18,9956.320313
2004-10-19,9897.620117
2004-10-20,9886.929688
2004-10-21,9865.759766
2004-10-22,9757.80957
2004-10-25,9749.990234
2004-10-26,9888.480469
2004-10-27,10002.03027
2004-10-28,10004.54004
2004-10-29,10027.46973
2004-11-01,10054.38965
2004-11-02,10035.73047
2004-11-03,10137.04981
2004-11-04,10314.75977
2004-11-05,10387.54004
2004-11-08,10391.30957
2004-11-09,10386.37012
2004-11-10,10385.48047
2004-11-11,10469.83984
2004-11-12,10539.00977
2004-11-15,10550.24023
2004-11-16,10487.65039
2004-11-17,10549.57031
2004-11-18,10572.54981
2004-11-19,10456.91016
2004-11-22,10489.41992
2004-11-23,10492.59961
2004-11-24,10520.30957
2004-11-26,10522.23047
2004-11-29,10475.90039
2004-11-30,10428.01953
2004-12-01,10590.21973
2004-12-02,10585.12012
2004-12-03,10592.20996
2004-12-06,10547.05957
2004-12-07,10440.58008
2004-12-08,10494.23047
2004-12-09,10552.82031
2004-12-10,10543.21973
2004-12-13,10638.32031
2004-12-14,10676.4502
2004-12-15,10691.4502
2004-12-16,10705.63965
2004-12-17,10649.91992
2004-12-20,10661.59961
2004-12-21,10759.42969
2004-12-22,10815.88965
2004-12-23,10827.12012
2004-12-27,10776.12988
2004-12-28,10854.54004
2004-12-29,10829.19043
2004-12-30,10800.29981
2004-12-31,10783.00977
2005-01-03,10729.42969
2005-01-04,10630.78027
2005-01-05,10597.83008
2005-01-06,10622.87988
2005-01-07,10603.95996
2005-01-10,10621.03027
2005-01-11,10556.21973
2005-01-12,10617.78027
2005-01-13,10505.83008
2005-01-14,10558
2005-01-18,10628.79004
2005-01-19,10539.96973
2005-01-20,10471.46973
2005-01-21,10392.99023
2005-01-24,10368.61035
2005-01-25,10461.55957
2005-01-26,10498.58984
2005-01-27,10467.40039
2005-01-28,10427.2002
2005-01-31,10489.94043
2005-02-01,10551.94043
2005-02-02,10596.79004
2005-02-03,10593.09961
2005-02-04,10716.12988
2005-02-07,10715.75977
2005-02-08,10724.62988
2005-02-09,10664.11035
2005-02-10,10749.61035
2005-02-11,10796.00977
2005-02-14,10791.12988
2005-02-15,10837.32031
2005-02-16,10834.87988
2005-02-17,10754.25977
2005-02-18,10785.21973
2005-02-22,10611.2002
2005-02-23,10673.79004
2005-02-24,10748.79004
2005-02-25,10841.59961
2005-02-28,10766.23047
2005-03-01,10830
2005-03-02,10811.96973
2005-03-03,10833.03027
2005-03-04,10940.54981
2005-03-07,10936.86035
2005-03-08,10912.62012
2005-03-09,10805.62012
2005-03-10,10851.50977
2005-03-11,10774.36035
2005-03-14,10804.50977
2005-03-15,10745.09961
2005-03-16,10633.07031
2005-03-17,10626.34961
2005-03-18,10629.66992
2005-03-21,10565.38965
2005-03-22,10470.50977
2005-03-23,10456.01953
2005-03-24,10442.87012
2005-03-28,10485.65039
2005-03-29,10405.7002
2005-03-30,10540.92969
2005-03-31,10503.75977
2005-04-01,10404.29981
2005-04-04,10421.13965
2005-04-05,10458.45996
2005-04-06,10486.01953
2005-04-07,10546.32031
2005-04-08,10461.33984
2005-04-11,10448.55957
2005-04-12,10507.96973
2005-04-13,10403.92969
2005-04-14,10278.75
2005-04-15,10087.50977
2005-04-18,10071.25
2005-04-19,10127.41016
2005-04-20,10012.36035
2005-04-21,10218.59961
2005-04-22,10157.70996
2005-04-25,10242.46973
2005-04-26,10151.12988
2005-04-27,10198.79981
2005-04-28,10070.37012
2005-04-29,10192.50977
2005-05-02,10251.7002
2005-05-03,10256.9502
2005-05-04,10384.63965
2005-05-05,10340.37988
2005-05-06,10345.40039
2005-05-09,10384.33984
2005-05-10,10281.11035
2005-05-11,10300.25
2005-05-12,10189.48047
2005-05-13,10140.12012
2005-05-16,10252.29004
2005-05-17,10331.87988
2005-05-18,10464.4502
2005-05-19,10493.19043
2005-05-20,10471.91016
2005-05-23,10523.55957
2005-05-24,10503.67969
2005-05-25,10457.79981
2005-05-26,10537.59961
2005-05-27,10542.54981
2005-05-31,10467.48047
2005-06-01,10549.87012
2005-06-02,10553.49023
2005-06-03,10460.96973
2005-06-06,10467.03027
2005-06-07,10483.07031
2005-06-08,10476.86035
2005-06-09,10503.01953
2005-06-10,10512.62988
2005-06-13,10522.55957
2005-06-14,10547.57031
2005-06-15,10566.37012
2005-06-16,10578.65039
2005-06-17,10623.07031
2005-06-20,10609.11035
2005-06-21,10599.66992
2005-06-22,10587.92969
2005-06-23,10421.44043
2005-06-24,10297.83984
2005-06-27,10290.78027
2005-06-28,10405.62988
2005-06-29,10374.48047
2005-06-30,10274.96973
2005-07-01,10303.44043
2005-07-05,10371.79981
2005-07-06,10270.67969
2005-07-07,10302.29004
2005-07-08,10449.13965
2005-07-11,10519.71973
2005-07-12,10513.88965
2005-07-13,10557.38965
2005-07-14,10628.88965
2005-07-15,10640.83008
2005-07-18,10574.99023
2005-07-19,10646.55957
2005-07-20,10689.15039
2005-07-21,10627.76953
2005-07-22,10651.17969
2005-07-25,10596.48047
2005-07-26,10579.76953
2005-07-27,10637.08984
2005-07-28,10705.54981
2005-07-29,10640.91016
2005-08-01,10623.15039
2005-08-02,10683.74023
2005-08-03,10697.58984
2005-08-04,10610.09961
2005-08-05,10558.03027
2005-08-08,10536.92969
2005-08-09,10615.66992
2005-08-10,10594.41016
2005-08-11,10685.88965
2005-08-12,10600.30957
2005-08-15,10634.37988
2005-08-16,10513.4502
2005-08-17,10550.70996
2005-08-18,10554.92969
2005-08-19,10559.23047
2005-08-22,10569.88965
2005-08-23,10519.58008
2005-08-24,10434.87012
2005-08-25,10450.62988
2005-08-26,10397.29004
2005-08-29,10463.04981
2005-08-30,10412.82031
2005-08-31,10481.59961
2005-09-01,10459.62988
2005-09-02,10447.37012
2005-09-06,10589.24023
2005-09-07,10633.5
2005-09-08,10595.92969
2005-09-09,10678.55957
2005-09-12,10682.94043
2005-09-13,10597.44043
2005-09-14,10544.90039
2005-09-15,10558.75
2005-09-16,10641.94043
2005-09-19,10557.62988
2005-09-20,10481.51953
2005-09-21,10378.03027
2005-09-22,10422.04981
2005-09-23,10419.58984
2005-09-26,10443.62988
2005-09-27,10456.20996
2005-09-28,10473.08984
2005-09-29,10552.78027
2005-09-30,10568.7002
2005-10-03,10535.48047
2005-10-04,10441.11035
2005-10-05,10317.36035
2005-10-06,10287.09961
2005-10-07,10292.30957
2005-10-10,10238.75977
2005-10-11,10253.16992
2005-10-12,10216.91016
2005-10-13,10216.58984
2005-10-14,10287.33984
2005-10-17,10348.09961
2005-10-18,10285.25977
2005-10-19,10414.12988
2005-10-20,10281.09961
2005-10-21,10215.21973
2005-10-24,10385
2005-10-25,10377.87012
2005-10-26,10344.98047
2005-10-27,10229.9502
2005-10-28,10402.76953
2005-10-31,10440.07031
2005-11-01,10406.76953
2005-11-02,10472.73047
2005-11-03,10522.58984
2005-11-04,10530.75977
2005-11-07,10586.23047
2005-11-08,10539.71973
2005-11-09,10546.20996
2005-11-10,10640.09961
2005-11-11,10686.04004
2005-11-14,10697.16992
2005-11-15,10686.44043
2005-11-16,10674.75977
2005-11-17,10720.21973
2005-11-18,10766.33008
2005-11-21,10820.28027
2005-11-22,10871.42969
2005-11-23,10916.08984
2005-11-25,10931.62012
2005-11-28,10890.71973
2005-11-29,10888.16016
2005-11-30,10805.87012
2005-12-01,10912.57031
2005-12-02,10877.50977
2005-12-05,10835.00977
2005-12-06,10856.86035
2005-12-07,10810.91016
2005-12-08,10755.12012
2005-12-09,10778.58008
2005-12-12,10767.76953
2005-12-13,10823.71973
2005-12-14,10883.50977
2005-12-15,10881.66992
2005-12-16,10875.58984
2005-12-19,10836.53027
2005-12-20,10805.54981
2005-12-21,10833.73047
2005-12-22,10889.44043
2005-12-23,10883.26953
2005-12-27,10777.76953
2005-12-28,10796.25977
2005-12-29,10784.82031
2005-12-30,10717.5
2006-01-03,10847.41016
2006-01-04,10880.15039
2006-01-05,10882.15039
2006-01-06,10959.30957
2006-01-09,11011.90039
2006-01-10,11011.58008
2006-01-11,11043.44043
2006-01-12,10962.36035
2006-01-13,10959.87012
2006-01-17,10896.32031
2006-01-18,10854.86035
2006-01-19,10880.70996
2006-01-20,10667.38965
2006-01-23,10688.76953
2006-01-24,10712.21973
2006-01-25,10709.74023
2006-01-26,10809.46973
2006-01-27,10907.20996
2006-01-30,10899.91992
2006-01-31,10864.86035
2006-02-01,10953.9502
2006-02-02,10851.98047
2006-02-03,10793.62012
2006-02-06,10798.26953
2006-02-07,10749.75977
2006-02-08,10858.62012
2006-02-09,10883.34961
2006-02-10,10919.04981
2006-02-13,10892.32031
2006-02-14,11028.38965
2006-02-15,11058.96973
2006-02-16,11120.67969
2006-02-17,11115.32031
2006-02-21,11069.05957
2006-02-22,11137.16992
2006-02-23,11069.21973
2006-02-24,11061.84961
2006-02-27,11097.54981
2006-02-28,10993.41016
2006-03-01,11053.53027
2006-03-02,11025.50977
2006-03-03,11021.58984
2006-03-06,10958.58984
2006-03-07,10980.69043
2006-03-08,11005.74023
2006-03-09,10972.28027
2006-03-10,11076.33984
2006-03-13,11076.01953
2006-03-14,11151.33984
2006-03-15,11209.76953
2006-03-16,11253.24023
2006-03-17,11279.65039
2006-03-20,11274.53027
2006-03-21,11235.46973
2006-03-22,11317.42969
2006-03-23,11270.29004
2006-03-24,11279.96973
2006-03-27,11250.11035
2006-03-28,11154.54004
2006-03-29,11215.7002
2006-03-30,11150.7002
2006-03-31,11109.32031
2006-04-03,11144.94043
2006-04-04,11203.84961
2006-04-05,11239.54981
2006-04-06,11216.5
2006-04-07,11120.04004
2006-04-10,11141.33008
2006-04-11,11089.62988
2006-04-12,11129.96973
2006-04-13,11137.65039
2006-04-17,11073.78027
2006-04-18,11268.76953
2006-04-19,11278.76953
2006-04-20,11342.88965
2006-04-21,11347.4502
2006-04-24,11336.32031
2006-04-25,11283.25
2006-04-26,11354.49023
2006-04-27,11382.50977
2006-04-28,11367.13965
2006-05-01,11343.29004
2006-05-02,11416.4502
2006-05-03,11400.28027
2006-05-04,11438.86035
2006-05-05,11577.74023
2006-05-08,11584.54004
2006-05-09,11639.76953
2006-05-10,11642.65039
2006-05-11,11500.73047
2006-05-12,11380.99023
2006-05-15,11428.76953
2006-05-16,11419.88965
2006-05-17,11205.61035
2006-05-18,11128.29004
2006-05-19,11144.05957
2006-05-22,11125.33008
2006-05-23,11098.34961
2006-05-24,11117.32031
2006-05-25,11211.04981
2006-05-26,11278.61035
2006-05-30,11094.42969
2006-05-31,11168.30957
2006-06-01,11260.28027
2006-06-02,11247.87012
2006-06-05,11048.71973
2006-06-06,11002.13965
2006-06-07,10930.90039
2006-06-08,10938.82031
2006-06-09,10891.91992
2006-06-12,10792.58008
2006-06-13,10706.13965
2006-06-14,10816.91992
2006-06-15,11015.19043
2006-06-16,11014.54981
2006-06-19,10942.11035
2006-06-20,10974.83984
2006-06-21,11079.45996
2006-06-22,11019.11035
2006-06-23,10989.08984
2006-06-26,11045.28027
2006-06-27,10924.74023
2006-06-28,10973.55957
2006-06-29,11190.79981
2006-06-30,11150.21973
2006-07-03,11228.01953
2006-07-05,11151.82031
2006-07-06,11225.29981
2006-07-07,11090.66992
2006-07-10,11103.54981
2006-07-11,11134.76953
2006-07-12,11013.17969
2006-07-13,10846.29004
2006-07-14,10739.34961
2006-07-17,10747.36035
2006-07-18,10799.23047
2006-07-19,11011.41992
2006-07-20,10928.09961
2006-07-21,10868.37988
2006-07-24,11051.04981
2006-07-25,11103.70996
2006-07-26,11102.50977
2006-07-27,11100.42969
2006-07-28,11219.7002
2006-07-31,11185.67969
2006-08-01,11125.73047
2006-08-02,11199.92969
2006-08-03,11242.58984
2006-08-04,11240.34961
2006-08-07,11219.37988
2006-08-08,11173.58984
2006-08-09,11076.17969
2006-08-10,11124.37012
2006-08-11,11088.03027
2006-08-14,11097.87012
2006-08-15,11230.25977
2006-08-16,11327.12012
2006-08-17,11334.95996
