Date,Mkt-RF_simple,SMB_simple,HML_simple,RMW_simple,CMA_simple,VIX_value,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log,VIX
2008-12-01,-8.95,-1.53,-3.52,1.17,0.59,68.51,0,-9.376137981,-1.541825273,-3.583445301,1.163208423,0.588266316,0.214568541
2008-12-02,3.97,1.1,2.54,-1,0.48,62.98,0,3.893221,1.093994004,2.508278037,-1.005033585,0.478851673,-0.084162504
2008-12-03,2.63,-0.04,1.47,0.01,-0.01,60.72,0,2.596010167,-0.040008002,1.45930023,0.0099995,-0.0100005,-0.036544083
2008-12-04,-2.9,0.21,1.25,-0.12,0.58,63.64,0,-2.942881069,0.209779808,1.242252,-0.120072058,0.578324476,0.04696907
2008-12-05,3.75,0.45,1.77,-0.98,-0.47,59.93,0,3.681397312,0.448990527,1.754517922,-0.984833605,-0.471107973,-0.060064989
2008-12-08,3.8,-0.05,0.15,-0.03,-1.35,58.49,0,3.729578474,-0.050012504,0.149887612,-0.030004501,-1.359195352,-0.024321415
2008-12-09,-2.23,-0.85,-1.22,-0.46,-0.5,58.91,0,-2.255240447,-0.853633102,-1.227503088,-0.461061256,-0.501254182,0.007155056
2008-12-10,1.2,0.98,-0.98,0.79,-0.39,55.73,0,1.192857087,0.975229144,-0.984833605,0.786895838,-0.390762483,-0.055492254
2008-12-11,-2.93,-1.69,-2.2,0.42,0.11,55.78,0,-2.973781826,-1.704443461,-2.224560895,0.419120462,0.109939544,0.000896781
2008-12-12,0.96,2.35,0.6,-0.6,0.03,54.28,0,0.95542128,2.322812612,0.598207168,-0.601807233,0.029995501,-0.027259547
2008-12-15,-1.54,-1.58,-1.26,0.72,-0.03,56.76,0,-1.551981166,-1.592615055,-1.268005316,0.717420375,-0.030004501,0.044676017
2008-12-16,5.15,0.38,2.41,-0.95,-0.11,52.37,0,5.021771616,0.379279824,2.38141781,-0.954541284,-0.110060544,-0.080497944
2008-12-17,-0.62,1.62,-0.51,0.13,-0.31,49.84,0,-0.621929981,1.607018018,-0.511304939,0.129915573,-0.310481495,-0.049516034
2008-12-18,-1.83,0.77,-0.34,-0.07,-0.13,47.34,0,-1.846951628,0.76705063,-0.340579313,-0.070024511,-0.130084573,-0.05146227
2008-12-19,0.35,0.74,-0.03,0.2,-0.18,44.93,0,0.349388925,0.737275433,-0.030004501,0.199800266,-0.180162195,-0.052249881
2008-12-22,-1.87,-0.24,-0.75,0.2,0.62,44.56,0,-1.887705577,-0.240288462,-0.752826642,0.199800266,0.618085908,-0.008269127
2008-12-23,-0.89,-0.33,-0.9,0.24,-0.31,45.02,0,-0.893984157,-0.330545701,-0.904074465,0.23971246,-0.310481495,0.01027024
2008-12-24,0.51,-0.13,0.59,0.19,-0.06,44.21,0,0.508703905,-0.130084573,0.588266316,0.189819728,-0.060018007,-0.018155828
2008-12-26,0.63,0.61,0.07,0.01,0.2,43.38,0,0.628023796,0.608147032,0.069975511,0.0099995,0.199800266,-0.018952502
2008-12-29,-0.56,-1.47,-0.03,0.5,-0.11,43.9,0,-0.561573879,-1.480911565,-0.030004501,0.498754151,-0.110060544,0.011915815
2008-12-30,2.47,0.83,0.98,0.07,0.05,41.63,0,2.439988682,0.826574442,0.975229144,0.069975511,0.049987504,-0.053093259
2008-12-31,1.7,1.66,0.77,-0.74,-0.11,40,0,1.685711707,1.646372603,0.76705063,-0.742751583,-0.110060544,-0.039941607
2009-01-02,3.11,-1.4,-0.36,-0.36,-0.16,39.19,0,3.062619354,-1.409892438,-0.360649559,-0.360649559,-0.160128137,-0.020457842
2009-01-05,-0.28,0.32,-1.12,-0.43,-0.56,39.08,0,-0.280392733,0.31948909,-1.126319228,-0.430927159,-0.561573879,-0.002810785
2009-01-06,0.87,1.11,0.87,-0.66,-0.12,38.56,0,0.866237308,1.103884712,0.866237308,-0.662187631,-0.120072058,-0.013395357
2009-01-07,-2.96,-0.02,-1.11,0.31,0.12,43.39,0,-3.004692135,-0.020002,-1.116206471,0.309520491,0.119928058,0.11801353
2009-01-08,0.47,0.65,0.41,-0.44,0.66,42.56,0,0.468898949,0.64789661,0.40916179,-0.440970849,0.657831536,-0.019314155
2009-01-09,-2.21,-1.61,-1.11,0.51,0.12,42.82,0,-2.234786366,-1.623101311,-1.116206471,0.508703905,0.119928058,0.006090438
2009-01-12,-2.28,-0.11,-1.81,0.54,0.48,45.84,0,-2.30639396,-0.110060544,-1.826580881,0.538547228,0.478851673,0.068151789
2009-01-13,0.28,0.4,0.21,-0.52,-0.35,43.27,0,0.27960873,0.399202127,0.209779808,-0.521356705,-0.350613933,-0.057697518
2009-01-14,-3.38,-0.72,-1.24,0.46,0.27,49.14,0,-3.438442686,-0.722604509,-1.247752151,0.458945233,0.269636155,0.127213813
2009-01-15,0.39,1.73,-2.25,0.52,0.46,51,0,0.389241472,1.715205882,-2.275698712,0.518652669,0.458945233,0.037152266
2009-01-16,0.74,0.12,-1.02,0.27,0.41,46.11,0,0.737275433,0.119928058,-1.025237646,0.269636155,0.40916179,-0.100795787
2009-01-20,-5.34,-0.88,-3.9,0.85,1.27,56.65,0,-5.487866151,-0.883894867,-3.978087001,0.846407841,1.262003136,0.205862141
2009-01-21,4.21,-0.21,2.53,-0.54,-1.34,46.42,0,4.123790802,-0.210220809,2.498525269,-0.54146327,-1.349059018,-0.199161587
2009-01-22,-1.62,-1.21,-1.61,0.5,-0.79,47.29,0,-1.633265462,-1.217380093,-1.623101311,0.498754151,-0.793137033,0.018568456
2009-01-23,0.44,-0.3,0.9,-0.46,-0.55,47.27,0,0.43903483,-0.300450902,0.895974137,-0.461061256,-0.551518069,-0.000423012
2009-01-26,0.54,0.75,-0.6,0.45,-0.25,45.69,0,0.538547228,0.747201484,-0.601807233,0.448990527,-0.250313022,-0.033996389
2009-01-27,1.08,-0.19,0.32,-0.64,-0.13,42.25,0,1.074209653,-0.190180729,0.31948909,-0.64205678,-0.130084573,-0.078275102
2009-01-28,3.32,0.06,2.63,-0.54,-0.73,39.66,0,3.266078224,0.059982007,2.596010167,-0.54146327,-0.732677539,-0.063261231
2009-01-29,-3.23,-0.66,-2.29,0.2,0,42.63,0,-3.28331571,-0.662187631,-2.316627803,0.199800266,0,0.072215108
2009-01-30,-2.16,0.1,-1.19,0.05,-0.33,44.84,0,-2.183669461,0.099950033,-1.197137178,0.049987504,-0.330545701,0.050542367
2009-02-02,0.06,1.17,-0.51,-0.11,0.26,45.52,0.001,0.059982007,1.163208423,-0.511304939,-0.110060544,0.259662585,0.015051192
2009-02-03,1.46,-0.63,-2.35,0.82,0.49,43.06,0.001,1.449444615,-0.631992874,-2.378052867,0.816656267,0.488803407,-0.055557298
2009-02-04,-0.6,-0.32,-0.43,-0.28,-0.62,43.85,0.001,-0.601807233,-0.320513095,-0.430927159,-0.280392733,-0.621929981,0.018180227
2009-02-05,1.61,0.01,-0.24,0.02,-0.21,43.73,0.001,1.597176951,0.0099995,-0.240288462,0.019998,-0.210220809,-0.002740353
2009-02-06,2.79,0.47,2.19,-0.19,-0.28,43.37,0.001,2.751788604,0.468898949,2.166363964,-0.190180729,-0.280392733,-0.008266408
2009-02-09,0.03,-0.72,0.2,0.09,-0.41,43.64,0.001,0.029995501,-0.722604509,0.199800266,0.089959524,-0.410842804,0.006206203
2009-02-10,-4.62,0.39,-2.78,0.52,-0.11,46.67,0.001,-4.730127312,0.389241472,-2.819373437,0.518652669,-0.110060544,0.067127399
2009-02-11,0.75,-0.43,1.25,-0.6,-0.04,44.53,0.001,0.747201484,-0.430927159,1.242252,-0.601807233,-0.040008002,-0.046938441
2009-02-12,0.3,0.2,-0.59,0.17,-0.5,41.25,0.001,0.299550898,0.199800266,-0.591747376,0.169855664,-0.501254182,-0.076512007
2009-02-13,-0.85,0.63,-1.44,-0.25,-0.23,42.93,0.001,-0.853633102,0.628023796,-1.45046862,-0.250313022,-0.230264906,0.039919769
2009-02-17,-4.36,0.45,-2.3,0.52,0.48,48.66,0.001,-4.45790434,0.448990527,-2.326862694,0.518652669,0.478851673,0.125286455
2009-02-18,-0.33,-1.06,-0.71,0.55,-0.28,48.46,0.001,-0.330545701,-1.065658019,-0.712532494,0.548493023,-0.280392733,-0.004118622
2009-02-19,-1.15,-0.34,-1.99,0.77,-0.27,47.08,0.001,-1.156663637,-0.340579313,-2.010067171,0.76705063,-0.270365157,-0.028890433
2009-02-20,-1.16,-0.24,-0.99,0.54,0.31,49.3,0.001,-1.166780487,-0.240288462,-0.994933085,0.538547228,0.309520491,0.046075799
2009-02-23,-3.43,-0.24,0.87,-0.07,0.56,52.62,0.001,-3.490205201,-0.240288462,0.866237308,-0.070024511,0.558437829,0.065172195
2009-02-24,4,-0.32,2.93,-1.27,-0.31,45.49,0.001,3.922071315,-0.320513095,2.887895955,-1.278133436,-0.310481495,-0.145603754
2009-02-25,-1.15,-1.36,0.18,0.09,-0.06,44.67,0.001,-1.156663637,-1.369332713,0.179838194,0.089959524,-0.060018007,-0.018190386
2009-02-26,-1.53,-0.15,1.28,0.04,-0.25,44.66,0.001,-1.541825273,-0.150112613,1.271877241,0.039992002,-0.250313022,-0.000223889
2009-02-27,-2.01,1.27,-2.12,0.29,0.36,46.35,0.001,-2.030475334,1.262003136,-2.142794741,0.289580311,0.359353551,0.037143046
2009-03-02,-4.75,-0.48,-0.28,0.32,0.93,52.65,0.001,-4.866517198,-0.4811557,-0.280392733,0.31948909,0.925702126,0.127444947
2009-03-03,-0.71,-1.09,-2.42,-0.13,-0.84,50.93,0.001,-0.712532494,-1.095984024,-2.44976316,-0.130084573,-0.843547882,-0.033214098
2009-03-04,2.42,0.17,-0.98,-0.58,-0.11,47.56,0.001,2.391182005,0.169855664,-0.984833605,-0.581688532,-0.110060544,-0.068460069
2009-03-05,-4.21,-1.14,-2.99,0.59,0.07,50.17,0.001,-4.301189059,-1.146547811,-3.035612001,0.588266316,0.069975511,0.053425167
2009-03-06,0.2,0.2,-0.66,-0.13,-0.11,49.33,0.001,0.199800266,0.199800266,-0.662187631,-0.130084573,-0.110060544,-0.016884823
2009-03-09,-1.09,-0.86,0.33,0.06,-0.62,49.68,0.001,-1.095984024,-0.86371934,0.329456695,0.059982007,-0.621929981,0.007070022
2009-03-10,6.35,-0.01,4.15,-2.03,-0.09,44.37,0.001,6.156535566,-0.0100005,4.066198172,-2.050887663,-0.090040524,-0.113038872
2009-03-11,0.3,-0.37,0.57,0,-0.54,43.61,0.001,0.299550898,-0.370686193,0.568381647,0,-0.54146327,-0.017277084
2009-03-12,4.16,1.86,2.6,-0.65,0.01,41.18,0.001,4.075799247,1.842913547,2.566774675,-0.652121699,0.0099995,-0.05733378
2009-03-13,0.73,0.18,0.55,-0.15,0.05,42.36,0.001,0.727348397,0.179838194,0.548493023,-0.150112613,0.049987504,0.028251819
2009-03-16,-0.55,-0.84,0.42,0.77,-0.11,43.74,0.001,-0.551518069,-0.843547882,0.419120462,0.76705063,-0.110060544,0.032058495
2009-03-17,3.2,0.98,1.41,-0.4,0.04,40.8,0.001,3.149866706,0.975229144,1.400151964,-0.40080214,0.039992002,-0.069580934
2009-03-18,2.18,1,3.96,-0.95,0.3,40.06,0.001,2.156577791,0.995033085,3.883602379,-0.954541284,0.299550898,-0.018303751
2009-03-19,-1.03,0.4,-2.53,0.6,-0.5,43.68,0.001,-1.035341208,0.399202127,-2.562554764,0.598207168,-0.501254182,0.086512001
2009-03-20,-1.95,-0.73,-0.79,0.36,0.17,45.89,0.001,-1.969263335,-0.732677539,-0.793137033,0.359353551,0.169855664,0.049356897
2009-03-23,6.89,0.41,4.03,-0.87,-0.17,43.23,0.001,6.66300823,0.40916179,3.950913309,-0.873806594,-0.170144664,-0.05971253
2009-03-24,-1.93,-1.53,-1.53,0.32,-0.25,42.93,0.001,-1.948867658,-1.541825273,-1.541825273,0.31948909,-0.250313022,-0.006963816
2009-03-25,0.94,1.34,1.3,-0.32,-0.29,42.25,0.001,0.935609492,1.331101406,1.291622527,-0.320513095,-0.290421315,-0.015966528
2009-03-26,2.68,1.86,-0.01,-0.23,0.16,40.36,0.001,2.644717001,1.842913547,-0.0100005,-0.230264906,0.159872136,-0.045765158
2009-03-27,-2.06,-1.33,0.28,-0.4,0.47,41.04,0.001,-2.081513971,-1.338923712,0.27960873,-0.40080214,0.468898949,0.016708005
2009-03-30,-3.47,0.96,-3.83,1.38,-0.1,45.54,0.001,-3.531634513,0.95542128,-3.905272726,1.370564706,-0.100050033,0.10404386
2009-03-31,1.29,-0.08,1.52,-0.18,-0.37,44.14,0.001,1.281750371,-0.080032017,1.508563742,-0.180162195,-0.370686193,-0.03122466
2009-04-01,1.65,-0.2,1.47,-0.02,0.51,42.28,0.001,1.636535409,-0.200200267,1.45930023,-0.020002,0.508703905,-0.04305224
2009-04-02,3.07,1.97,0.49,-0.13,-0.26,42.04,0.001,3.023818306,1.950846639,0.488803407,-0.130084573,-0.260338587,-0.005692615
2009-04-03,1.02,0.08,0.86,-0.15,-0.62,39.7,0.001,1.014833105,0.079968017,0.856323066,-0.150112613,-0.621929981,-0.057270358
2009-04-06,-0.92,-0.81,-0.48,0.24,0.12,40.93,0.001,-0.924258137,-0.813298323,-0.4811557,0.23971246,0.119928058,0.030512103
2009-04-07,-2.42,-0.8,-0.19,0.36,0.43,40.39,0.001,-2.44976316,-0.80321717,-0.190180729,0.359353551,0.429078142,-0.013281061
2009-04-08,1.28,1.03,0.09,-0.03,0.17,38.85,0.001,1.271877241,1.024731645,0.089959524,-0.030004501,0.169855664,-0.038874153
2009-04-09,3.91,1.53,4.33,-0.23,-0.65,36.53,0.001,3.835495388,1.518413533,4.238876649,-0.230264906,-0.652121699,-0.061574236
2009-04-13,0.26,-0.47,2.27,-0.93,-0.27,37.81,0.001,0.259662585,-0.471107973,2.244618883,-0.9343515,-0.270365157,0.034439777
2009-04-14,-2.02,-0.6,-2.84,0.29,-0.03,37.67,0.001,-2.040680978,-0.601807233,-2.881108185,0.289580311,-0.030004501,-0.003709596
2009-04-15,1.12,0.33,2.32,-0.34,0.41,36.17,0.001,1.113774441,0.329456695,2.293497128,-0.340579313,0.40916179,-0.040633976
2009-04-16,1.69,1.24,0.13,-0.05,0.47,35.79,0.001,1.675878381,1.232374969,0.129915573,-0.050012504,0.468898949,-0.010561521
2009-04-17,0.55,0.99,0.26,0.47,0.12,33.94,0.001,0.548493023,0.985131605,0.259662585,0.468898949,0.119928058,-0.053074265
2009-04-20,-4.32,-0.87,-4.22,0.54,0.35,39.18,0.001,-4.416089579,-0.873806594,-4.311629107,0.538547228,0.349388925,0.143572153
2009-04-21,2.19,1.44,3.08,-0.27,-0.36,37.14,0.001,2.166363964,1.42973047,3.03351998,-0.270365157,-0.360649559,-0.053471857
2009-04-22,-0.61,1.33,-1.1,0.7,-0.16,38.1,0.001,-0.611868101,1.321233147,-1.106094736,0.697561374,-0.160128137,0.025519726
2009-04-23,0.66,-1.61,0.24,0.62,-0.36,37.15,0.001,0.657831536,-1.623101311,0.23971246,0.618085908,-0.360649559,-0.025250511
2009-04-24,1.77,0.84,0.17,-0.2,0.37,36.82,0.001,1.754517922,0.836491633,0.169855664,-0.200200267,0.369317184,-0.008922595
2009-04-27,-0.95,-0.67,-1.71,-0.07,-0.12,38.32,0.001,-0.954541284,-0.672254576,-1.724789341,-0.070024511,-0.120072058,0.039930777
2009-04-28,-0.2,0.93,0.07,0.25,-0.14,37.95,0.001,-0.200200267,0.925702126,0.069975511,0.24968802,-0.140098092,-0.009702449
2009-04-29,2.41,1.08,1.18,-0.98,-0.07,36.08,0.001,2.38141781,1.074209653,1.173092288,-0.984833605,-0.070024511,-0.050530809
2009-04-30,-0.04,-0.51,-0.64,0.01,0.1,36.5,0.001,-0.040008002,-0.511304939,-0.64205678,0.0099995,0.099950033,0.011573565
2009-05-01,0.45,-0.59,-0.25,0.08,-0.01,35.3,0,0.448990527,-0.591747376,-0.250313022,0.079968017,-0.0100005,-0.033429297
2009-05-04,3.36,0.28,2.93,-0.41,-0.44,34.53,0,3.304785405,0.27960873,2.887895955,-0.410842804,-0.440970849,-0.022054453
2009-05-05,-0.27,0,-0.15,-0.37,-0.36,33.36,0,-0.270365157,0,-0.150112613,-0.370686193,-0.360649559,-0.034470934
2009-05-06,1.45,-1.4,2.63,0.1,-0.25,32.45,0,1.439588028,-1.409892438,2.596010167,0.099950033,-0.250313022,-0.027657134
2009-05-07,-1.42,-0.77,-0.8,0.78,-0.13,33.44,0,-1.430178471,-0.772979806,-0.80321717,0.776973726,-0.130084573,0.030052345
2009-05-08,2.48,0.82,2.76,-0.44,-0.4,32.05,0,2.44974716,0.816656267,2.722598625,-0.440970849,-0.40080214,-0.042455605
2009-05-11,-2.01,0.58,-2.45,-0.12,0.07,32.87,0,-2.030475334,0.578324476,-2.480511892,-0.120072058,0.069975511,0.025263204
2009-05-12,-0.31,-1.2,-1.63,0.4,0.52,31.8,0,-0.310481495,-1.207258123,-1.643430646,0.399202127,0.518652669,-0.033094098
2009-05-13,-2.91,-1.85,-1.47,0.34,0.51,33.65,0,-2.953180261,-1.867326527,-1.480911565,0.339423307,0.508703905,0.056546766
2009-05-14,1.11,0.71,0.96,-0.36,-0.36,31.37,0,1.103884712,0.707491367,0.95542128,-0.360649559,-0.360649559,-0.070161034
2009-05-15,-1.02,0.35,-1.13,0.12,-0.09,33.12,0,-1.025237646,0.349388925,-1.136433008,0.119928058,-0.090040524,0.054285307
2009-05-18,3.13,0.77,1.93,-0.21,-0.32,30.24,0,3.082014234,0.76705063,1.911611719,-0.210220809,-0.320513095,-0.090971778
2009-05-19,-0.04,-0.04,-1.21,-0.08,0.08,28.8,0,-0.040008002,-0.040008002,-1.217380093,-0.080032017,0.079968017,-0.048790164
2009-05-20,-0.48,-0.26,-1.1,0,-0.08,29.03,0,-0.4811557,-0.260338587,-1.106094736,0,-0.080032017,0.007954391
2009-05-21,-1.68,-0.04,0.35,-0.3,-0.23,31.35,0,-1.694272073,-0.040008002,0.349388925,-0.300450902,-0.230264906,0.076884489
2009-05-22,-0.15,-0.52,-0.57,-0.32,0.36,32.63,0,-0.150112613,-0.521356705,-0.5716307,-0.320513095,0.359353551,0.040017844
2009-05-26,2.78,1.72,0.62,0.15,0,30.62,0,2.742059558,1.705375457,0.618085908,0.149887612,0,-0.06357872
2009-05-27,-1.8,0.03,-1.29,-0.18,-0.4,32.36,0,-1.816397063,0.029995501,-1.298392756,-0.180162195,-0.40080214,0.055269702
2009-05-28,1.35,-1.19,0.45,-0.1,-0.34,31.67,0,1.340968691,-1.197137178,0.448990527,-0.100050033,-0.340579313,-0.021553232
2009-05-29,1.38,0.5,-0.21,-0.05,-0.2,28.92,0,1.370564706,0.498754151,-0.210220809,-0.050012504,-0.200200267,-0.090836463
2009-06-01,2.72,1.37,-0.72,0.54,-0.2,30.04,0,2.683665395,1.360700341,-0.722604509,0.538547228,-0.200200267,0.03799643
2009-06-02,0.29,0.78,-0.19,-0.1,-0.04,29.63,0,0.289580311,0.776973726,-0.190180729,-0.100050033,-0.040008002,-0.013742465
2009-06-03,-1.39,0.63,-0.84,0.27,0.34,31.02,0,-1.399750964,0.628023796,-0.843547882,0.269636155,0.339423307,0.045844796
2009-06-04,1.18,0.46,1.08,-0.61,-0.56,30.18,0,1.173092288,0.458945233,1.074209653,-0.611868101,-0.561573879,-0.027452704
2009-06-05,-0.19,0.02,-0.55,0.18,-0.2,29.62,0,-0.190180729,0.019998,-0.551518069,0.179838194,-0.200200267,-0.018729645
2009-06-08,-0.2,-0.78,0.6,-0.08,0.08,29.77,0,-0.200200267,-0.783057912,0.598207168,-0.080032017,0.079968017,0.005051366
2009-06-09,0.49,0.24,-0.28,-0.59,-0.34,28.27,0,0.488803407,0.23971246,-0.280392733,-0.591747376,-0.340579313,-0.051700003
2009-06-10,-0.35,-0.36,-0.47,0.18,-0.02,28.46,0,-0.350613933,-0.360649559,-0.471107973,0.179838194,-0.020002,0.006698421
2009-06-11,0.63,-0.17,0.26,-0.65,-0.04,28.11,0,0.628023796,-0.170144664,0.259662585,-0.652121699,-0.040008002,-0.012374208
2009-06-12,0.03,-0.12,0.01,0.09,0.26,28.15,0,0.029995501,-0.120072058,0.0099995,0.089959524,0.259662585,0.00142197
2009-06-15,-2.38,-0.43,-0.33,0.12,0.22,30.81,0,-2.408779553,-0.430927159,-0.330545701,0.119928058,0.219758354,0.090291958
2009-06-16,-1.33,-0.2,-0.26,-0.17,0.13,32.68,0,-1.338923712,-0.200200267,-0.260338587,-0.170144664,0.129915573,0.058923957
2009-06-17,-0.08,0.72,-0.98,0.21,0.27,31.54,0,-0.080032017,0.717420375,-0.984833605,0.209779808,0.269636155,-0.035506688
2009-06-18,0.74,-0.41,0.41,0.33,-0.19,30.03,0,0.737275433,-0.410842804,0.40916179,0.329456695,-0.190180729,-0.0490597
2009-06-19,0.35,0.39,0.1,-0.27,-0.28,27.99,0,0.349388925,0.389241472,0.099950033,-0.270365157,-0.280392733,-0.070349578
2009-06-22,-3.08,-0.66,-0.71,0.22,0.75,31.17,0,-3.128429004,-0.662187631,-0.712532494,0.219758354,0.747201484,0.10760879
2009-06-23,0.08,-1,0.14,-0.23,-0.04,30.58,0,0.079968017,-1.005033585,0.139902091,-0.230264906,-0.040008002,-0.019109893
2009-06-24,0.78,0.24,-0.18,-0.35,-0.11,29.05,0,0.776973726,0.23971246,-0.180162195,-0.350613933,-0.110060544,-0.051327717
2009-06-25,2.19,0.82,0.04,0.38,-0.01,26.36,0,2.166363964,0.816656267,0.039992002,0.379279824,-0.0100005,-0.097170774
2009-06-26,0.04,1.56,0.13,-0.6,-0.43,25.93,0,0.039992002,1.547957085,0.129915573,-0.601807233,-0.430927159,-0.01644711
2009-06-29,0.82,-1,0.35,0.03,0.43,25.35,0,0.816656267,-1.005033585,0.349388925,0.029995501,0.429078142,-0.02262187
2009-06-30,-0.74,0.28,-0.19,0.1,-0.19,26.35,0,-0.742751583,0.27960873,-0.190180729,0.099950033,-0.190180729,0.038689545
2009-07-01,0.54,1.39,0.19,0.45,0.56,26.22,0.001,0.538547228,1.380428098,0.189819728,0.448990527,0.558437829,-0.004945797
2009-07-02,-2.89,-0.78,-1.03,0.06,-0.26,27.95,0.001,-2.932582938,-0.783057912,-1.035341208,0.059982007,-0.260338587,0.063894721
2009-07-06,-0.03,-1.02,-0.98,-0.15,-0.1,29,0.001,-0.030004501,-1.025237646,-0.984833605,-0.150112613,-0.100050033,0.03687863
2009-07-07,-1.93,0.03,-0.15,-0.23,-0.08,30.85,0.001,-1.948867658,0.029995501,-0.150112613,-0.230264906,-0.080032017,0.06184092
2009-07-08,-0.2,-0.69,-1.11,1.06,-0.62,31.3,0.001,-0.200200267,-0.692391507,-1.116206471,1.054421388,-0.621929981,0.014481347
2009-07-09,0.35,-0.38,1.25,-0.38,0.1,29.78,0.001,0.349388925,-0.380723834,1.242252,-0.380723834,0.099950033,-0.04978107
2009-07-10,-0.35,0.85,-0.5,0.34,0.05,29.02,0.001,-0.350613933,0.846407841,-0.501254182,0.339423307,0.049987504,-0.02585178
2009-07-13,2.43,-0.37,1.81,-1.12,-0.08,26.31,0.001,2.400945246,-0.370686193,1.793814513,-1.126319228,-0.080032017,-0.098036152
2009-07-14,0.59,0.36,0.63,0.35,0.44,25.02,0.001,0.588266316,0.359353551,0.628023796,0.349388925,0.43903483,-0.05027359
2009-07-15,2.98,0.67,1.41,-0.29,0.48,25.89,0.001,2.936460863,0.667765475,1.400151964,-0.290421315,0.478851673,0.034181289
2009-07-16,0.94,0.4,-0.11,0.57,-0.05,25.42,0.001,0.935609492,0.399202127,-0.110060544,0.568381647,-0.050012504,-0.018320528
2009-07-17,-0.05,-0.33,-0.04,0.46,0.34,24.34,0.001,-0.050012504,-0.330545701,-0.040008002,0.458945233,0.339423307,-0.043415178
2009-07-20,1.19,0.41,0.37,0.39,0.72,24.4,0.001,1.182975175,0.40916179,0.369317184,0.389241472,0.717420375,0.002462045
2009-07-21,0.31,-0.64,-0.81,0.55,-0.13,23.87,0.001,0.309520491,-0.64205678,-0.813298323,0.548493023,-0.130084573,-0.021960692
2009-07-22,0.08,0.64,0.34,-0.34,0.26,23.47,0.001,0.079968017,0.637960696,0.339423307,-0.340579313,0.259662585,-0.01689943
2009-07-23,2.37,0.71,1.09,-0.27,0.46,23.43,0.001,2.342351494,0.707491367,1.084102318,-0.270365157,0.458945233,-0.001705757
2009-07-24,0.38,0.3,0.15,-0.33,0.37,23.09,0.001,0.379279824,0.299550898,0.149887612,-0.330545701,0.369317184,-0.014617629
2009-07-27,0.3,0.19,0.98,-0.76,0.46,24.28,0.001,0.299550898,0.189819728,0.975229144,-0.762902716,0.458945233,0.050253343
2009-07-28,-0.2,0.28,-0.34,-0.49,-0.06,25.01,0.001,-0.200200267,0.27960873,-0.340579313,-0.491204436,-0.060018007,0.029622779
2009-07-29,-0.46,-0.18,-0.82,-0.03,0.08,25.61,0.001,-0.461061256,-0.180162195,-0.823380493,-0.030004501,0.079968017,0.023707155
2009-07-30,1.24,0.5,1.45,-0.19,-0.15,25.4,0.001,1.232374969,0.498754151,1.439588028,-0.190180729,-0.150112613,-0.008233726
2009-07-31,0.05,-0.04,1.27,-0.32,0.16,25.92,0.001,0.049987504,-0.040008002,1.262003136,-0.320513095,0.159872136,0.020265697
2009-08-03,1.63,0.28,1.68,0.07,0.05,25.56,0.001,1.616858116,0.27960873,1.666044089,0.069975511,0.049987504,-0.013986242
2009-08-04,0.32,0.52,0.83,-0.6,0.56,24.89,0.001,0.31948909,0.518652669,0.826574442,-0.601807233,0.558437829,-0.026562513
2009-08-05,-0.3,-0.87,1.7,-1.42,0.13,24.9,0.001,-0.300450902,-0.873806594,1.685711707,-1.430178471,0.129915573,0.000401687
2009-08-06,-0.62,-0.94,0.05,0.13,0.3,25.67,0.001,-0.621929981,-0.944445883,0.049987504,0.129915573,0.299550898,0.030455191
2009-08-07,1.44,1.1,1.18,-0.19,0.19,24.76,0.001,1.42973047,1.093994004,1.173092288,-0.190180729,0.189819728,-0.036093547
2009-08-10,-0.32,0.57,0.27,0.11,-0.02,24.99,0.001,-0.320513095,0.568381647,0.269636155,0.109939544,-0.020002,0.009246297
2009-08-11,-1.25,-0.27,-1.14,0.88,0.14,25.99,0.001,-1.257878221,-0.270365157,-1.146547811,0.876150567,0.139902091,0.039236104
2009-08-12,1.21,0.51,0.55,-0.47,0.16,25.45,0.001,1.202738021,0.508703905,0.548493023,-0.471107973,0.159872136,-0.020996106
2009-08-13,0.73,-0.16,1.11,-0.73,-0.07,24.71,0.001,0.727348397,-0.160128137,1.103884712,-0.732677539,-0.070024511,-0.029507723
2009-08-14,-0.97,-1.18,-0.28,-0.07,-0.14,24.27,0.001,-0.974735145,-1.187017257,-0.280392733,-0.070024511,-0.140098092,-0.017967
2009-08-17,-2.46,-0.3,-1.69,0.55,-0.1,27.89,0.001,-2.490763571,-0.300450902,-1.704443461,0.548493023,-0.100050033,0.139027182
2009-08-18,1.11,0.57,1.3,-0.31,0.27,26.18,0.001,1.103884712,0.568381647,1.291622527,-0.310481495,0.269636155,-0.063272441
2009-08-19,0.72,0.34,-0.39,0.23,0.25,26.26,0.001,0.717420375,0.339423307,-0.390762483,0.229735905,0.24968802,0.003051108
2009-08-20,1,0.06,0.84,-0.12,0.08,25.09,0.001,0.995033085,0.059982007,0.836491633,-0.120072058,0.079968017,-0.045577508
2009-08-21,1.83,0.42,0.68,-0.26,-0.01,25.01,0.001,1.81345702,0.419120462,0.677698428,-0.260338587,-0.0100005,-0.003193615
2009-08-24,-0.09,0.07,-0.28,0.47,0.08,25.14,0.001,-0.090040524,0.069975511,-0.280392733,0.468898949,0.079968017,0.005184458
